et__3d_eye_states_pupil diameter left [mm]_mean,et__3d_eye_states_pupil diameter left [mm]_std,et__3d_eye_states_pupil diameter left [mm]_max,et__3d_eye_states_pupil diameter left [mm]_min,et__3d_eye_states_pupil diameter right [mm]_mean,et__3d_eye_states_pupil diameter right [mm]_std,et__3d_eye_states_pupil diameter right [mm]_max,et__3d_eye_states_pupil diameter right [mm]_min,et__blinks_duration_mean_ns,et__blinks_duration_std_ns,et__blinks_duration_max_ns,et__blinks_duration_min_ns,et__blinks_count,et__fixations_duration_mean_ns,et__fixations_duration_std_ns,et__fixations_duration_max_ns,et__fixations_duration_min_ns,et__fixations_count,et__saccades_duration_mean_ns,et__saccades_duration_std_ns,et__saccades_duration_max_ns,et__saccades_duration_min_ns,et__saccades_count,et__reaction_time,hr__garmin_hr_mean,hr__garmin_hr_std,hr__garmin_hr_max,hr__garmin_hr_min,eeg__EXG_Channel_0_Delta_power,eeg__EXG_Channel_0_Theta_power,eeg__EXG_Channel_0_Alpha_power,eeg__EXG_Channel_0_Beta_power,eeg__EXG_Channel_0_Gamma_power,eeg__EXG_Channel_1_Delta_power,eeg__EXG_Channel_1_Theta_power,eeg__EXG_Channel_1_Alpha_power,eeg__EXG_Channel_1_Beta_power,eeg__EXG_Channel_1_Gamma_power,eeg__EXG_Channel_2_Delta_power,eeg__EXG_Channel_2_Theta_power,eeg__EXG_Channel_2_Alpha_power,eeg__EXG_Channel_2_Beta_power,eeg__EXG_Channel_2_Gamma_power,eeg__EXG_Channel_3_Delta_power,eeg__EXG_Channel_3_Theta_power,eeg__EXG_Channel_3_Alpha_power,eeg__EXG_Channel_3_Beta_power,eeg__EXG_Channel_3_Gamma_power,eeg__EXG_Channel_4_Delta_power,eeg__EXG_Channel_4_Theta_power,eeg__EXG_Channel_4_Alpha_power,eeg__EXG_Channel_4_Beta_power,eeg__EXG_Channel_4_Gamma_power,eeg__EXG_Channel_5_Delta_power,eeg__EXG_Channel_5_Theta_power,eeg__EXG_Channel_5_Alpha_power,eeg__EXG_Channel_5_Beta_power,eeg__EXG_Channel_5_Gamma_power,eeg__EXG_Channel_6_Delta_power,eeg__EXG_Channel_6_Theta_power,eeg__EXG_Channel_6_Alpha_power,eeg__EXG_Channel_6_Beta_power,eeg__EXG_Channel_6_Gamma_power,eeg__EXG_Channel_7_Delta_power,eeg__EXG_Channel_7_Theta_power,eeg__EXG_Channel_7_Alpha_power,eeg__EXG_Channel_7_Beta_power,eeg__EXG_Channel_7_Gamma_power,eeg__EXG_Channel_8_Delta_power,eeg__EXG_Channel_8_Theta_power,eeg__EXG_Channel_8_Alpha_power,eeg__EXG_Channel_8_Beta_power,eeg__EXG_Channel_8_Gamma_power,eeg__EXG_Channel_9_Delta_power,eeg__EXG_Channel_9_Theta_power,eeg__EXG_Channel_9_Alpha_power,eeg__EXG_Channel_9_Beta_power,eeg__EXG_Channel_9_Gamma_power,eeg__EXG_Channel_10_Delta_power,eeg__EXG_Channel_10_Theta_power,eeg__EXG_Channel_10_Alpha_power,eeg__EXG_Channel_10_Beta_power,eeg__EXG_Channel_10_Gamma_power,eeg__EXG_Channel_11_Delta_power,eeg__EXG_Channel_11_Theta_power,eeg__EXG_Channel_11_Alpha_power,eeg__EXG_Channel_11_Beta_power,eeg__EXG_Channel_11_Gamma_power,eeg__EXG_Channel_12_Delta_power,eeg__EXG_Channel_12_Theta_power,eeg__EXG_Channel_12_Alpha_power,eeg__EXG_Channel_12_Beta_power,eeg__EXG_Channel_12_Gamma_power,eeg__EXG_Channel_13_Delta_power,eeg__EXG_Channel_13_Theta_power,eeg__EXG_Channel_13_Alpha_power,eeg__EXG_Channel_13_Beta_power,eeg__EXG_Channel_13_Gamma_power,eeg__EXG_Channel_14_Delta_power,eeg__EXG_Channel_14_Theta_power,eeg__EXG_Channel_14_Alpha_power,eeg__EXG_Channel_14_Beta_power,eeg__EXG_Channel_14_Gamma_power,eeg__EXG_Channel_15_Delta_power,eeg__EXG_Channel_15_Theta_power,eeg__EXG_Channel_15_Alpha_power,eeg__EXG_Channel_15_Beta_power,eeg__EXG_Channel_15_Gamma_power,sample_id
2.7338,0.21835,3.439,1.3019,2.63415,0.3038,3.4305499999999998,1.2319499999999999,268437500.0,59327074.0749,330000000.0,175000000.0,5.5,441367917.67555,524909585.1614,3550500000.0,105000000.0,64.5,98925862.06895,182248645.27295,1296000000.0,12500000.0,64.0,29.2535,60.2816,2.3629,63.5,57.0,0.4945,0.0699,0.0134,0.015099999999999999,0.00405,0.51505,0.07544999999999999,0.01095,0.009649999999999999,0.00215,0.7974,0.0248,0.01245,0.0236,0.00525,0.6067,0.020900000000000002,0.0103,0.01765,0.0049499999999999995,0.99845,0.0684,0.0149,0.02615,0.0049499999999999995,0.11135,0.0127,0.008199999999999999,0.012650000000000002,0.0015,1.1425,0.05465,0.0157,0.4152,0.00245,0.5872,0.00945,0.0022,0.00785,0.0003,0.31079999999999997,0.024349999999999997,0.00985,0.0162,0.00465,7.10915,0.26515,0.0813,0.05235,0.0049,1.99375,0.1952,0.0322,0.0353,0.0034000000000000002,6.374149999999999,0.40805,0.12905,0.0909,0.00795,11.70255,0.45715,0.056100000000000004,0.0691,0.011449999999999998,10.83215,0.253,0.0357,0.04955,0.0151,0.19585000000000002,0.0146,0.009049999999999999,0.018250000000000002,0.004,0.75635,0.08935,0.08005,0.04615,0.007300000000000001,120601
2.9313000000000002,0.2175,3.4009,1.6738,2.86015,0.3068,3.3659999999999997,1.6118000000000001,260000000.0,38142041.2305,350000000.0,225000000.0,6.0,317111489.04004997,240860552.09905,1184000000.0,92500000.0,38.0,75449735.44975,62481126.6489,307500000.0,15000000.0,38.0,11.2835,69.55715000000001,0.9477,70.5,68.0,0.2832,0.048299999999999996,0.01295,0.01735,0.00435,0.33515,0.04345,0.011800000000000001,0.0104,0.0023,0.04315,0.0128,0.0055,0.0168,0.00485,0.0461,0.013,0.0055,0.01745,0.005,0.1355,0.02265,0.0089,0.021949999999999997,0.0062,0.12110000000000001,0.0225,0.00745,0.01415,0.0022500000000000003,0.2519,0.02155,0.00775,0.03235,0.0029,0.0373,0.00375,0.00265,0.0039,0.00135,0.2096,0.031299999999999994,0.00875,0.0175,0.0046,0.38515,0.05005,0.015,0.0162,0.0022,0.1879,0.04025,0.0098,0.0138,0.00175,0.17485,0.0158,0.00395,0.00495,0.0012,0.2973,0.017349999999999997,0.00715,0.0422,0.00415,0.4268,0.0284,0.01165,0.03325,0.00405,0.08925,0.0196,0.00765,0.018000000000000002,0.0054,0.1421,0.022400000000000003,0.00885,0.019999999999999997,0.00605,120602
3.12695,0.27465,3.5625999999999998,1.53695,3.05305,0.3466,3.5369,1.4781499999999999,310138888.8889,27462410.8812,350000000.0,267500000.0,5.5,291620077.2201,151687413.38505,773500000.0,95000000.0,36.0,115147058.82355,166655952.87975,918500000.0,15000000.0,35.5,10.332,66.1942,1.49,68.5,64.0,0.6921,0.1603,0.034,0.0082,0.0007999999999999999,0.7927,0.16635,0.0332,0.00625,0.00055,0.0268,0.00585,0.0038,0.0075,0.00155,0.04505,0.00735,0.00675,0.00415,0.00045,0.5459999999999999,0.041,0.0060999999999999995,0.009600000000000001,0.00045,0.0217,0.00445,0.00155,0.0016,0.0002,0.0323,0.00445,0.0024,0.00485,0.0002,0.0597,0.01115,0.00645,0.00945,0.00115,0.2147,0.0293,0.00635,0.00555,0.00085,0.39475,0.036199999999999996,0.01115,0.00705,0.0008500000000000001,0.1255,0.0307,0.0097,0.0059499999999999996,0.001,0.19094999999999998,0.0317,0.01185,0.0052499999999999995,0.00065,0.761,0.0063,0.00525,0.05155,0.0031999999999999997,3.75515,0.1861,0.031100000000000003,0.0381,0.00375,0.02935,0.00515,0.0019,0.00315,0.0002,0.03035,0.0056,0.00185,0.00145,0.0002,120603
3.30675,0.2543,4.02965,1.7488000000000001,3.304,0.31605,4.0021,1.6383999999999999,232424762.5724,36675606.65085,292284694.3219,181940605.89075,10.8254,320224044.0707,267166093.17479998,1382900752.68385,83863512.67750001,56.32155,11980326240.518599,268721259.03695,12728913592.50965,11756424916.26,55.370999999999995,20.753999999999998,61.7789,3.4594,67.5,57.5,2.43355,0.2034,0.03415,0.0212,0.0032,1.40755,0.24075,0.0406,0.0123,0.00185,0.2854,0.0369,0.012150000000000001,0.0189,0.00245,0.41415,0.05485,0.0241,0.0124,0.0024000000000000002,0.41880000000000006,0.01915,0.00655,0.05205,0.0023,0.162,0.0398,0.0236,0.0143,0.0027,2.1189999999999998,0.0196,0.00665,0.01755,0.00235,1.4061,0.021400000000000002,0.0077,0.01035,0.00245,0.53455,0.0626,0.012549999999999999,0.012150000000000001,0.00385,28.640749999999997,0.16195,0.02795,0.01845,0.0030499999999999998,0.36475,0.0477,0.01345,0.0144,0.0024000000000000002,9.0249,0.2487,0.07694999999999999,0.025,0.0021,0.61185,0.017599999999999998,0.00625,0.0379,0.0033499999999999997,64.6146,0.6899,0.1625,0.1267,0.0142,0.1092,0.010199999999999999,0.0036499999999999996,0.00485,0.00135,0.1257,0.00845,0.00405,0.0056,0.00195,120604
3.2738,0.23045,3.85475,1.6936,3.27965,0.27405,3.89245,1.52085,219508928.57145,25569836.10365,287500000.0,187500000.0,15.0,418291551.42065,354431572.63654995,2387500000.0,97500000.0,89.5,71690779.32100001,56574458.637250006,225000000.0,15000000.0,88.5,40.4315,63.524950000000004,3.7723,70.5,59.0,9.19595,0.51945,0.0706,0.04345,0.00495,1.9058000000000002,0.19090000000000001,0.02815,0.01215,0.0025,2.9693,0.098,0.02565,0.0288,0.007599999999999999,271.055,5.42055,1.0816,0.18945,0.0052,8.5274,0.24825,0.08660000000000001,0.05485,0.0049499999999999995,131.60845,3.4893,0.9302,0.21145,0.01155,64.31389999999999,3.4551,0.3588,0.05665,0.011649999999999999,0.58375,0.041150000000000006,0.01395,0.013500000000000002,0.0027,0.7323000000000001,0.0643,0.013649999999999999,0.0164,0.00425,0.8143499999999999,0.09235,0.0169,0.01165,0.0025499999999999997,1.1317,0.0702,0.0183,0.015199999999999998,0.0047,9112.108600000001,3.8292,1.7961,0.25725,0.0086,81.55839999999999,2.0281000000000002,0.1953,0.039,0.0034,490.91700000000003,17.04355,3.79805,0.5591,0.0334,0.33225,0.19795,0.053649999999999996,0.01455,0.005350000000000001,0.71715,0.42469999999999997,0.11134999999999999,0.0163,0.00705,120605
3.472,0.2655,4.09225,1.61025,3.3205,0.3119,3.9246499999999997,1.4234,242429483.35705,38324731.26885,309402866.37715,205154899.50135,5.8682,351652003.75734997,301614739.00759995,1703958571.549,106657497.9658,52.10595,13382243011.8481,260295726.891,14246685590.39075,13177839395.4544,51.0831,20.662,64.80375000000001,1.7922500000000001,67.5,62.0,0.16975,0.03185,0.0046,0.00735,0.0018,0.1419,0.0261,0.0044,0.00885,0.0026,0.08614999999999999,0.0354,0.062200000000000005,0.3849,0.10039999999999999,0.05425,0.0121,0.01195,0.05795,0.03565,0.0665,0.0075,0.008749999999999999,0.055400000000000005,0.0458,0.04555,0.0118,0.0111,0.06455,0.0308,0.08965,0.012549999999999999,0.0095,0.07115,0.0333,0.25115,0.027999999999999997,0.0114,0.059899999999999995,0.03295,0.08335000000000001,0.02275,0.016,0.08805,0.0241,0.1394,0.027749999999999997,0.018949999999999998,0.08955,0.02435,0.08265,0.028149999999999998,0.01955,0.10535,0.027549999999999998,0.3659,0.0379,0.0216,0.0951,0.02385,0.2357,0.018250000000000002,0.012750000000000001,0.10335,0.0252,8.7117,0.371,0.38544999999999996,3.5542000000000002,0.9782,0.0097,0.00265,0.002,0.00515,0.00095,0.08625000000000001,0.022350000000000002,0.027299999999999998,0.1125,0.0291,120606
2.8621,0.22145,3.3145499999999997,1.4359000000000002,2.7732,0.31795,3.3348,1.50385,245595238.0952,10637948.578000002,257500000.0,230000000.0,5.0,273385780.88575,189074717.02405,971000000.0,75000000.0,41.5,99547846.88995,154720697.7685,873000000.0,15000000.0,41.0,11.345,58.81945,1.88645,61.0,56.0,0.6588,0.08610000000000001,0.01685,0.0074,0.00135,0.72315,0.08875000000000001,0.01675,0.007600000000000001,0.0013,0.41829999999999995,0.0162,0.0081,0.020649999999999998,0.0018,0.02935,0.00335,0.0031,0.00235,0.0002,0.1025,0.006549999999999999,0.0028,0.0141,0.0009,0.03645,0.0059,0.00485,0.00635,0.00105,0.0262,0.00725,0.00485,0.00675,0.00115,0.0611,0.01115,0.00825,0.00955,0.00125,0.09915,0.01335,0.00435,0.0040999999999999995,0.00085,0.37934999999999997,0.03715,0.00785,0.006,0.00085,0.1192,0.0161,0.006500000000000001,0.0058,0.0010999999999999998,0.13745000000000002,0.01725,0.0066,0.00615,0.001,0.19705,0.00645,0.00245,0.009649999999999999,0.00045,0.1606,0.0121,0.00895,0.0247,0.0024,0.038599999999999995,0.0077,0.00425,0.00795,0.00095,0.058399999999999994,0.0073,0.0041,0.007350000000000001,0.0007999999999999999,120607
3.3434999999999997,0.22494999999999998,3.9025,1.8121,3.1962,0.2428,3.55525,1.1951999999999998,261666666.66665,31007477.5572,287500000.0,220000000.0,2.5,365362778.7307,309157207.9473,1398500000.0,95000000.0,43.0,53876201.923099995,45882050.5879,222500000.0,20000000.0,42.0,13.182,68.51835,1.10865,70.0,66.5,0.38945,0.03585,0.015349999999999999,0.02325,0.00575,0.37915,0.02425,0.009,0.0176,0.00505,0.9034,0.0365,0.0154,0.04805,0.0069,0.67405,0.04405,0.01905,0.0323,0.0065,0.41695,0.0329,0.014450000000000001,0.02045,0.00375,0.53335,0.0384,0.00995,0.01,0.00095,0.58585,0.0336,0.018949999999999998,0.0288,0.00625,0.6557,0.04315,0.020499999999999997,0.028200000000000003,0.0042,1.16885,0.043000000000000003,0.014700000000000001,0.0315,0.00685,0.7618499999999999,0.0448,0.0164,0.0336,0.0081,0.23845,0.00995,0.0046,0.0157,0.00025,0.12605,0.0053,0.0037,0.00985,0.0004,0.40285000000000004,0.031,0.01315,0.0312,0.004350000000000001,30.7423,1.1644,0.14,0.059750000000000004,0.0021,0.5114,0.0378,0.0117,0.01285,0.00105,1.0018,0.041,0.0176,0.0468,0.00615,120608
3.0501,0.23085,3.7004,1.60955,2.8884499999999997,0.25065,3.6306000000000003,1.68575,284166666.66665,22577028.64025,310000000.0,255000000.0,2.0,233940476.1905,165949696.71109998,893500000.0,87500000.0,29.0,1044310616.9297,1785483509.0065,7955000000.0,17500000.0,29.0,16.4845,59.444649999999996,2.6538,64.0,56.5,0.9147000000000001,0.08199999999999999,0.02805,0.014450000000000001,0.0024,0.7585,0.053000000000000005,0.015300000000000001,0.0146,0.00275,0.0973,0.0836,0.13585,0.16765,0.0659,2.47325,0.4747,0.2827,0.11515,0.00505,6.45285,0.5535500000000001,0.31605,0.17205,0.00955,1.62205,0.0128,0.0149,0.0288,0.0042,0.102,0.00385,0.0029,0.0109,0.00075,26.73855,5.2321,1.65645,0.34900000000000003,0.01175,0.7065,0.0746,0.0295,0.0155,0.0028,143.40269999999998,32.070550000000004,16.43145,2.6806,0.0516,0.5544,0.09005,0.03045,0.00965,0.00095,0.705,0.1343,0.049,0.018,0.00205,12.30425,4.1062,5.47025,1.59065,0.16570000000000001,2135.4753499999997,57.432,12.78045,1.7362499999999998,0.051,25.08035,3.304,1.1687,0.1994,0.00605,1.81655,0.0925,0.01475,0.00965,0.0007,120609
3.06955,0.2036,3.79685,1.8231000000000002,2.7165999999999997,0.2653,3.4588,1.29115,220750000.0,16087650.5432,242500000.0,200000000.0,5.5,193344339.62265,87062837.54775001,493000000.0,85000000.0,40.5,333248673.74005,406429306.34239995,1934000000.0,15000000.0,40.5,14.5565,70.38585,1.0831499999999998,72.0,68.0,0.6663,0.15265,0.0266,0.0082,0.0014500000000000001,0.83465,0.17255,0.029249999999999998,0.00835,0.0014,0.0413,0.0047,0.0021,0.00415,0.00025,0.03535,0.00665,0.00265,0.0037,0.0003,0.034699999999999995,0.00435,0.0023499999999999997,0.0051,0.00095,0.0411,0.0081,0.0029,0.0033,0.0007,0.14429999999999998,0.012150000000000001,0.0048000000000000004,0.026549999999999997,0.0009499999999999999,0.14205,0.00725,0.00265,0.02405,0.00115,0.10075,0.019,0.0039499999999999995,0.00475,0.0007,0.3627,0.046849999999999996,0.01005,0.0083,0.00075,0.1191,0.022600000000000002,0.0062,0.008199999999999999,0.00115,0.2177,0.028300000000000002,0.0079,0.00845,0.00115,0.34485,0.13285,0.08320000000000001,0.1335,0.04105,8.6021,0.71175,0.0892,0.133,0.0706,0.02675,0.0047,0.00195,0.00255,0.0009,0.85085,0.1221,0.0143,0.02345,0.0011,120610
3.48455,0.16645,3.93105,1.9240499999999998,3.3878500000000003,0.201,3.9222,1.8405,246666666.66665,7168604.3892,255000000.0,237500000.0,2.0,399586309.5238,392240292.3555,2012000000.0,115000000.0,41.0,45185975.60975,30575434.7571,170000000.0,12500000.0,40.5,12.6495,61.8125,0.8046,63.0,60.5,0.16265000000000002,0.024600000000000004,0.00515,0.011850000000000001,0.00205,0.0,0.0,0.0,0.0,0.0,0.1471,0.014450000000000001,0.0085,0.02805,0.00195,0.2929,0.011300000000000001,0.010450000000000001,0.0335,0.0015,0.30135,0.03465,0.01565,0.0473,0.0020499999999999997,0.01995,0.0026,0.00255,0.0103,0.0007,0.42785,0.00825,0.0031,0.0435,0.00035,0.04065,0.0082,0.00355,0.01825,0.0004,24.200750000000003,0.6698500000000001,0.0545,0.06915,0.00355,0.04635,0.00815,0.0031,0.00385,0.0005,0.048100000000000004,0.01395,0.00695,0.0157,0.0024000000000000002,0.3198,0.028749999999999998,0.0095,0.032549999999999996,0.00415,0.7522000000000001,0.05695,0.013600000000000001,0.0841,0.00455,14.3826,0.74425,0.05465,0.08995,0.0033499999999999997,0.0,0.0,0.0,0.0,0.0,0.2178,0.0034,0.00185,0.0228,0.0005,120611
3.43945,0.18485000000000001,3.8914999999999997,2.3577500000000002,3.4005,0.19695000000000001,3.8676,2.13085,307500000.0,7500000.0,315000000.0,300000000.0,1.0,268232692.30769998,153163673.14855,1016000000.0,92500000.0,74.5,44850053.93745,22938520.248099998,150000000.0,17500000.0,74.0,18.922,70.39080000000001,1.8886500000000002,74.0,67.5,0.4734,0.02115,0.0078000000000000005,0.0107,0.0023,1.46285,0.0894,0.00945,0.01065,0.0023,0.0446,0.007949999999999999,0.00805,0.01625,0.0034000000000000002,0.08205,0.01465,0.01185,0.015050000000000001,0.0028,0.0385,0.0066,0.00425,0.0077,0.0006,0.0,0.0,0.0,0.0,0.0,0.23,0.0151,0.00435,0.02285,0.0009,0.0289,0.00465,0.0039,0.0048,0.0013,0.08325,0.014499999999999999,0.0060999999999999995,0.0125,0.00265,0.15905000000000002,0.0167,0.00895,0.0155,0.00205,0.057300000000000004,0.01415,0.0081,0.0141,0.00265,0.1461,0.018,0.01105,0.017750000000000002,0.0018999999999999998,0.7213499999999999,0.0157,0.00875,0.03785,0.0026,17.84185,0.5636,0.0227,0.031599999999999996,0.0026999999999999997,0.01205,0.00505,0.003,0.00965,0.00225,0.21405,0.0067,0.0037,0.01865,0.0014,120612
3.23765,0.55995,3.9318999999999997,1.6605,3.1327499999999997,0.64185,4.0062999999999995,1.4777,280000000.0,0.0,280000000.0,280000000.0,0.5,317260000.0,259339973.76494998,1163500000.0,82500000.0,27.5,139123563.21835,305700498.9488,1371500000.0,17500000.0,26.5,7.967499999999999,67.1389,1.68655,70.5,65.5,0.45485000000000003,0.046599999999999996,0.00715,0.0084,0.00175,0.047,0.00955,0.00315,0.0033,0.0005,3.28415,0.0607,0.0172,0.02025,0.0048000000000000004,0.2197,0.027249999999999996,0.015050000000000001,0.0129,0.0034,12.1463,0.43955,0.14459999999999998,0.060050000000000006,0.0007,0.01745,0.0024,0.00365,0.0037,0.0004,0.0082,0.00135,0.00195,0.0036,0.0004,1.0776999999999999,0.027999999999999997,0.014450000000000001,0.01655,0.00225,7.30265,0.23975,0.012400000000000001,0.01445,0.00795,148.655,2.66255,0.11195000000000001,0.08525,0.0046,2.69325,0.09395,0.01475,0.0119,0.00345,2.76975,0.22505,0.09119999999999999,0.0279,0.00145,1.12975,0.045200000000000004,0.0061,0.01,0.0028,385.2297,2.5517000000000003,0.69455,0.09045,0.00065,0.07955,0.00355,0.0022,0.00515,0.00025,0.069,0.0044,0.00355,0.00495,0.0002,120613
3.2059,0.2325,3.8665,1.6998,3.1085,0.2691,3.8114,1.5451,251992386.753,32349718.8273,309569389.8735,208881217.8111,7.6508,340698068.6159,294285946.3908,1619801384.5895,87727024.0865,60.6431,23884179049.6139,480629329.7079,25227824401.467,23492846980.4964,59.742,16.108,57.01925,1.525,60.25,55.0,0.8966,0.1059,0.0214,0.094,0.0044,0.7859,0.1067,0.0176,0.0112,0.0014,0.122,0.0172,0.0148,0.0114,0.0027,6.7868,0.0598,0.0265,0.0124,0.0019,0.216,0.0089,0.0071,0.0237,0.0028,0.1111,0.0164,0.0129,0.0139,0.0025,40.6004,0.0411,0.0075,0.0196,0.0028,3.5885,0.0304,0.0111,0.0204,0.0036,0.1575,0.0232,0.0123,0.0153,0.003,0.2549,0.038,0.013,0.0135,0.0034,0.1879,0.0246,0.0117,0.0187,0.0023,0.1276,0.0178,0.004,0.005,0.0013,0.1081,0.02,0.0183,0.037,0.0072,9.0957,0.1519,0.0387,0.0684,0.0175,0.0185,0.0035,0.0019,0.0037,0.0011,3.2991,0.0288,0.0068,0.0055,0.0012,120614
3.2473,0.19995000000000002,4.05,1.8785,3.257,0.28175,3.9025999999999996,1.61355,240952211.22565,33026841.299549997,296902867.462,187654899.29970002,9.3682,332693666.9001,272775308.8469,1415958542.68765,84157498.08094999,53.10595,13381759981.21005,251157785.29435,14146185541.80195,13177839349.19085,52.0831,14.9905,63.04385,0.8913,64.5,61.5,0.4344,0.04725,0.0103,0.013250000000000001,0.0033,0.3053,0.04675,0.00945,0.011099999999999999,0.00265,0.08915000000000001,0.00835,0.00445,0.0121,0.0021999999999999997,0.05115,0.007899999999999999,0.00535,0.011,0.00195,0.036199999999999996,0.0049499999999999995,0.00345,0.012799999999999999,0.0027,0.1351,0.028050000000000002,0.01295,0.026500000000000003,0.0029,0.37805,0.0281,0.0121,0.04235,0.0021,0.123,0.0173,0.00775,0.0232,0.0019,0.073,0.00995,0.0049,0.0114,0.0023499999999999997,0.2141,0.024849999999999997,0.008799999999999999,0.026699999999999998,0.0018999999999999998,0.056249999999999994,0.01035,0.0056500000000000005,0.01295,0.0031000000000000003,0.13945,0.01395,0.00775,0.028700000000000003,0.00485,0.03285,0.0033499999999999997,0.0026,0.0343,0.0015,0.7583,0.042050000000000004,0.012750000000000001,0.043800000000000006,0.00335,0.0278,0.0062,0.0036,0.012400000000000001,0.0017000000000000001,0.04365,0.01225,0.0056,0.022449999999999998,0.0019000000000000002,120615
3.39905,0.30565,4.0716,1.6205,3.37545,0.39944999999999997,4.1157,1.2879999999999998,224519230.76925,40025101.336,312500000.0,175000000.0,10.5,293652809.482,204998259.37995,1156000000.0,85000000.0,118.5,80727831.4311,107109229.2854,670500000.0,17500000.0,118.5,40.2525,63.86665,2.8228999999999997,70.0,60.5,2.8803,0.30055,0.04525,0.013999999999999999,0.002,2.28195,0.2726,0.04545,0.01405,0.0017000000000000001,0.58595,0.06945,0.02135,0.01105,0.00165,286.64365,1.58275,0.2094,0.0232,0.00055,7.353750000000001,0.5636000000000001,0.048150000000000005,0.0227,0.0015500000000000002,0.06105,0.00745,0.00245,0.0038,0.0008,0.07335,0.00425,0.00215,0.01185,0.00065,1.08385,0.08814999999999999,0.023950000000000003,0.0336,0.002,1.0222,0.093,0.0235,0.01145,0.0019,1.16265,0.12255,0.024749999999999998,0.0104,0.0012000000000000001,0.79725,0.09855,0.02205,0.01225,0.0021999999999999997,6.6114999999999995,0.3871,0.09534999999999999,0.0238,0.0021999999999999997,13.769,0.39205,0.1173,0.17345,0.04195,39.2339,1.38425,0.35655,0.18595,0.09194999999999999,0.0389,0.0043,0.00185,0.0034,0.0009,0.0751,0.0067,0.00215,0.0035,0.00085,120616
2.8859500000000002,0.1748,3.43705,1.8098999999999998,2.8663499999999997,0.1832,3.2354000000000003,1.4113,303750000.0,71405048.0058,377500000.0,227500000.0,3.0,158928571.4286,79661005.8331,410000000.0,75000000.0,42.0,1066175883720.9303,125564531.59815,1066610000000.0,1066084500000.0,22.0,9.9315,64.45,1.13565,66.5,62.5,0.25305,0.0388,0.0068,0.0091,0.00245,0.2699,0.039099999999999996,0.00765,0.012,0.00345,0.1853,0.0081,0.00435,0.029599999999999998,0.0021,0.42565,0.0281,0.0137,0.0314,0.0041,0.5749500000000001,0.01495,0.00685,0.0649,0.00245,0.29335,0.010600000000000002,0.00865,0.027200000000000002,0.00285,0.7183,0.0462,0.00825,0.0683,0.0028,0.17859999999999998,0.0122,0.008,0.014150000000000001,0.0012000000000000001,0.3176,0.0147,0.00335,0.009999999999999998,0.00235,0.1442,0.015449999999999998,0.007350000000000001,0.012799999999999999,0.00145,0.06915,0.0123,0.00505,0.015899999999999997,0.00265,0.24730000000000002,0.017849999999999998,0.00945,0.027950000000000003,0.00385,0.15595,0.00655,0.0034000000000000002,0.0329,0.0015,0.46504999999999996,0.0388,0.025150000000000002,0.044149999999999995,0.00455,0.4763,0.01615,0.009899999999999999,0.04685,0.00375,0.1145,0.0076500000000000005,0.0055,0.0199,0.00195,120617
3.16825,0.12935000000000002,3.73365,2.05835,3.04725,0.1495,3.4705,1.8488,360000000.0,0.0,360000000.0,360000000.0,0.5,320439510.48950005,300489170.58035,1674000000.0,72500000.0,53.5,45334967.320250005,27907667.1122,172500000.0,17500000.0,52.5,14.5455,71.50335000000001,1.35575,74.0,69.5,1.14445,0.046,0.008900000000000002,0.0113,0.003,2.81625,0.60905,0.11355,0.04,0.00195,5.85195,0.24209999999999998,0.050550000000000005,0.03225,0.0037,2.62685,0.24395,0.055299999999999995,0.03175,0.00355,3.7171,0.25325,0.0425,0.032600000000000004,0.00365,0.5587,0.18605,0.07185,0.0396,0.0025,130.8749,5.56215,0.70935,0.19555,0.00475,0.03155,0.00685,0.0037,0.00495,0.00085,20.153450000000003,0.40945,0.0532,0.01975,0.00375,40.7886,1.6163500000000002,0.2262,0.03635,0.0034,1.84535,0.30560000000000004,0.08539999999999999,0.0468,0.003,1372.32225,28.54885,3.2472,0.8232,0.01705,4.8878,0.20820000000000002,0.04035,0.049550000000000004,0.0079,1280.8131999999998,32.466750000000005,3.621,0.91155,0.01865,2.2209,0.18405,0.0368,0.02185,0.00285,2.46255,0.22075,0.04565,0.02665,0.00335,120618
