sample_id,video_path,status,keyframes_extracted
120305,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7069600699364936966.mp4,ok,1
120307,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6949266818183761158.mp4,ok,6
120311,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6998913343876517126.mp4,ok,1
120312,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7002699512787537157.mp4,ok,1
120313,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7008220401117433093.mp4,ok,3
120314,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7019134120257129733.mp4,ok,2
120315,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7024522573660589318.mp4,ok,1
120316,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7030880542383967494.mp4,ok,1
120317,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7033604155927301382.mp4,ok,2
120318,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6835714220152163590.mp4,ok,1
120319,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6897386953751284994.mp4,ok,1
120320,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6948613013737917702.mp4,ok,4
120322,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7095947120942812422.mp4,ok,6
120324,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6817845085804219654.mp4,ok,2
120325,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6875416288957566210.mp4,ok,1
120326,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7003447464514587910.mp4,ok,5
120328,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7053115497293925638.mp4,ok,6
120329,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7060159213967920389.mp4,ok,1
120330,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7097289320054246662.mp4,ok,1
120331,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7158546469656530181.mp4,ok,1
120332,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7199365330496458030.mp4,ok,3
120333,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6840115365935172869.mp4,ok,6
120335,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6858221371202342149.mp4,ok,6
120336,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6860249594794626309.mp4,ok,1
120339,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6898844770819476738.mp4,ok,4
120340,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6898863932631534850.mp4,ok,4
120341,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6903370674790812929.mp4,ok,5
120342,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6911824130102824198.mp4,ok,1
120343,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6918292113721429249.mp4,ok,2
120344,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7007107273143209221.mp4,ok,3
120345,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7015008498287185158.mp4,ok,1
120347,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7062032841705622789.mp4,ok,3
120349,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7169587793662971142.mp4,ok,5
120350,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7211643990523792645.mp4,ok,1
120351,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6909343937689963782.mp4,ok,6
120353,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6914494127438580997.mp4,ok,6
120354,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7000080022669118726.mp4,ok,1
120355,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7022711895698263302.mp4,ok,1
120356,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7053164647620381957.mp4,ok,6
120357,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7138125407739579653.mp4,ok,1
120358,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7210290568667221253.mp4,ok,2
120359,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7212546699661823238.mp4,ok,2
120360,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6930305051072220422.mp4,ok,1
120361,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6954392606272998661.mp4,ok,1
120362,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6957562165716962566.mp4,ok,6
120363,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7022945507060288773.mp4,ok,6
120364,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7024314101769735430.mp4,ok,6
120366,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7130441388721704198.mp4,ok,1
120367,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7152558080008473861.mp4,ok,1
120368,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7046156679460834565.mp4,ok,6
120371,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6877950799989738754.mp4,ok,1
120373,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6884650548830735618.mp4,ok,6
120374,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6895694758505745665.mp4,ok,6
120375,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6918402670990544133.mp4,ok,1
120376,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6939805657747016965.mp4,ok,1
120377,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6957038136295755014.mp4,ok,1
120378,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7147091810463042822.mp4,ok,2
120380,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7207724025206836486.mp4,ok,1
120381,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7055882265523473670.mp4,ok,4
120383,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7094771595264265477.mp4,ok,3
120384,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7148609392982625542.mp4,ok,2
120385,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7211740514129808646.mp4,ok,6
120387,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7212808206886718763.mp4,ok,1
120388,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6970780392710262021.mp4,ok,4
120389,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7037520888035609862.mp4,ok,1
120390,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6891657986519862530.mp4,ok,1
120392,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7034182783295556869.mp4,ok,4
120393,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7042651445656571141.mp4,ok,2
120394,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6845429635564473606.mp4,ok,1
120395,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6883320218278497538.mp4,ok,6
120396,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6955521321371536646.mp4,ok,1
120397,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7000140788382436613.mp4,ok,6
120398,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7001916670763650309.mp4,ok,3
120399,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7026510638130138373.mp4,ok,6
120400,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7062119220481428742.mp4,ok,1
120401,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7063566387867929861.mp4,ok,3
120402,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7092543493867851013.mp4,ok,6
120403,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7103309574681218310.mp4,ok,2
120404,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7107572366963707141.mp4,ok,1
120405,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7134767012047260933.mp4,ok,2
120407,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7151024705200246022.mp4,ok,6
120409,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7206520958646013189.mp4,ok,6
120410,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7211582391612214534.mp4,ok,1
120411,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7210898620080508166.mp4,ok,3
120412,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6889632060382776578.mp4,ok,4
120413,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6935813770811936006.mp4,ok,6
120414,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6938111907903720709.mp4,ok,1
120416,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6873164293588749570.mp4,ok,1
120417,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6873193483566468353.mp4,ok,1
120418,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6920944583840943361.mp4,ok,1
120420,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7096817741608258821.mp4,ok,1
120421,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7104998031841381637.mp4,ok,1
120422,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7174743357464366341.mp4,ok,1
120423,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7176648605795634437.mp4,ok,1
120425,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6935765382737202438.mp4,ok,1
120426,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6935766596812082437.mp4,ok,1
120427,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7099515908133080325.mp4,ok,6
120428,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7210076552376143110.mp4,ok,3
120430,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7218549102559104262.mp4,ok,5
120431,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6882792316088732930.mp4,ok,2
120432,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6893940821226245377.mp4,ok,5
120433,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6894715780311780610.mp4,ok,4
120434,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6896169765522377985.mp4,ok,4
120435,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6937704890407881990.mp4,ok,3
120436,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6947021894902172933.mp4,ok,1
120437,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6953617682210016517.mp4,ok,1
120438,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6954725817326767366.mp4,ok,3
120439,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6961472715312172294.mp4,ok,1
120441,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6965040709258726662.mp4,ok,3
120442,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6968160547611086085.mp4,ok,1
120443,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6970734361486347525.mp4,ok,1
120444,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6970900090177211653.mp4,ok,6
120445,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6971421865130642693.mp4,ok,6
120446,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6974137925063724294.mp4,ok,1
120447,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6974688922844531974.mp4,ok,1
120448,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6978118687903468806.mp4,ok,1
120449,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6981100667960151301.mp4,ok,6
120450,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7002596220946386182.mp4,ok,1
120452,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7008484540599520518.mp4,ok,2
120453,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7014603375522090246.mp4,ok,4
120454,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7110532935761022213.mp4,ok,1
120455,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7115107993473142022.mp4,ok,2
120456,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7117938097022569733.mp4,ok,2
120457,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7123763029065403653.mp4,ok,6
120458,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7124462461276704005.mp4,ok,1
120459,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7126108278479654149.mp4,ok,1
120460,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7146211505908747526.mp4,ok,1
120462,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6902966287039810818.mp4,ok,1
120463,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6915242656461376774.mp4,ok,2
120464,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7076553729540885765.mp4,ok,2
120465,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7085487831635758341.mp4,ok,2
120466,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7101083718567087366.mp4,ok,6
120467,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7104085745559751941.mp4,ok,4
120468,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7107420130530921734.mp4,ok,6
120469,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7111435050960293126.mp4,ok,6
120470,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7134924736215174406.mp4,ok,1
120472,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7185268257039944966.mp4,ok,1
120473,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7196748361326693637.mp4,ok,6
120474,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6849369793200508166.mp4,ok,2
120475,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6870619410479074561.mp4,ok,1
120476,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6875088851623333121.mp4,ok,1
120477,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6875395840479972609.mp4,ok,1
120480,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6932987983293353222.mp4,ok,1
120481,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6949266128141110534.mp4,ok,1
120482,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6962577201959030022.mp4,ok,1
120483,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7018015748048063750.mp4,ok,5
120484,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7066619015111724294.mp4,ok,1
120486,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7120770269353872645.mp4,ok,2
120488,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7155215285933329669.mp4,ok,1
120489,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7180497812071664901.mp4,ok,2
120490,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7183127198738484485.mp4,ok,4
120491,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7188786155016441130.mp4,ok,2
120493,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6935552117339901190.mp4,ok,5
120494,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6935553512038288646.mp4,ok,4
120495,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7003346439384485126.mp4,ok,1
120496,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7038428187210026245.mp4,ok,2
120497,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7073123367066406150.mp4,ok,2
120498,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7095136264449510662.mp4,ok,1
120499,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7131834193063054598.mp4,ok,6
120500,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7143730228299369733.mp4,ok,4
120501,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7199772079489666309.mp4,ok,1
120503,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6792161414120312070.mp4,ok,6
120504,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6858557570995571973.mp4,ok,4
120505,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6887974784332827905.mp4,ok,6
120506,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6888836274875141378.mp4,ok,6
120507,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6908144503207611654.mp4,ok,6
120508,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6938437296458976518.mp4,ok,5
120509,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7109463830152973594.mp4,ok,2
120510,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7112233509837622534.mp4,ok,6
120511,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7126953307628686597.mp4,ok,4
120512,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7131815647981374725.mp4,ok,2
120513,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7177701011333631258.mp4,ok,6
120514,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7147359890481204485.mp4,ok,1
120515,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7119308767631609094.mp4,ok,1
120516,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7119341462126464261.mp4,ok,2
120517,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7129190661206576389.mp4,ok,6
120518,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7183707919748304133.mp4,ok,6
120520,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6873194897231318274.mp4,ok,6
120521,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6890563618870529281.mp4,ok,6
120522,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6904579546515868929.mp4,ok,6
120523,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6937803573279476998.mp4,ok,1
120524,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6987095374536199430.mp4,ok,2
120525,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7158818609123429674.mp4,ok,6
120526,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/7178557698181532934.mp4,ok,1
120528,/home/alumno.upv.es/scheng1/EXIST 2026 Videos Dataset/training/videos/6846967070731619590.mp4,ok,1
